step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
331,CASH_OUT,249773.39,C1516145729,32120.26,0.0,C685412715,551475.23,801248.63,0,0
20,PAYMENT,4717.33,C1011894104,0.0,0.0,M1386261214,0.0,0.0,0,0
20,CASH_IN,128320.72,C76456139,1348712.27,1477032.99,C798904707,309273.17,180952.45,0,0
116,TRANSFER,1562871.32,C344826592,1562871.32,0.0,C654151270,0.0,0.0,1,0
187,CASH_IN,272918.11,C572616189,22768469.5,23041387.61,C87476519,1367790.8,1094872.69,0,0
277,TRANSFER,113861.98,C851551896,0.0,0.0,C1404780772,4312784.68,4426646.67,0,0
209,CASH_OUT,442209.56,C1830237677,20386.0,0.0,C2000629918,328986.58,771196.14,0,0
157,CASH_OUT,939518.05,C2110710924,939518.05,0.0,C325441489,0.0,939518.05,1,0
280,CASH_OUT,254755.58,C96378057,36502.71,0.0,C1159813028,2358822.63,2613578.21,0,0
353,CASH_OUT,42868.06,C188834178,1101.0,0.0,C25095621,2436013.3,2478881.36,0,0
339,CASH_OUT,6515.64,C1003695704,6515.64,0.0,C1822078212,15607.94,22123.59,1,0
319,CASH_OUT,92545.17,C144515719,92545.17,0.0,C1147986175,0.0,92545.17,1,0
293,CASH_OUT,530124.99,C1674591686,530124.99,0.0,C1338343315,0.0,530124.99,1,0
609,CASH_OUT,112363.33,C351362934,112363.33,0.0,C1072775403,295341.76,407705.09,1,0
16,CASH_OUT,35104.62,C1057609718,0.0,0.0,C1281065736,2255938.82,2291043.45,0,0
23,TRANSFER,146127.1,C1866778945,146127.1,0.0,C225469649,0.0,0.0,1,0
387,CASH_OUT,10000000.0,C486804071,10000000.0,0.0,C565255701,109827.22,10109827.22,1,0
329,PAYMENT,4295.19,C538323045,80815.0,76519.81,M102438728,0.0,0.0,0,0
62,TRANSFER,407833.62,C1585122257,407833.62,0.0,C645113065,0.0,0.0,1,0
185,CASH_OUT,109984.39,C401224001,21175.0,0.0,C1682101704,0.0,185715.48,0,0
11,PAYMENT,3057.61,C997878861,0.0,0.0,M2064004324,0.0,0.0,0,0
442,TRANSFER,9065.34,C1117911944,9065.34,0.0,C1052869730,0.0,0.0,1,0
239,TRANSFER,63944.13,C339788148,63944.13,0.0,C912209557,0.0,0.0,1,0
206,CASH_OUT,2833.8,C1975037720,0.0,0.0,C812560830,265105.37,267939.17,0,0
237,PAYMENT,18936.4,C152253844,20938.0,2001.6,M2026573593,0.0,0.0,0,0
510,CASH_OUT,177137.79,C1805892433,177137.79,0.0,C1785173435,496799.27,673937.06,1,0
424,TRANSFER,2772748.37,C366210516,2772748.37,0.0,C1877132706,0.0,0.0,1,0
584,TRANSFER,645135.6,C956307325,645135.6,0.0,C59005653,0.0,0.0,1,0
180,CASH_OUT,887941.44,C1115286085,887941.44,0.0,C1695441224,69603.07,957544.51,1,0
19,PAYMENT,15204.51,C2044425614,0.0,0.0,M1984136321,0.0,0.0,0,0
303,CASH_IN,173526.93,C1029441440,14403.0,187929.93,C1003223721,1316065.3,1142538.37,0,0
185,TRANSFER,135857.82,C2078458365,0.0,0.0,C289118140,160588.29,296446.11,0,0
522,PAYMENT,3208.75,C1337509994,223848.0,220639.25,M1416291485,0.0,0.0,0,0
206,CASH_OUT,119626.96,C445871631,17081.0,0.0,C1440013885,200072.29,319699.25,0,0
278,CASH_IN,196978.09,C1652788419,12545.0,209523.09,C1788483975,523978.29,327000.2,0,0
470,TRANSFER,2198220.97,C1393439924,2198220.97,0.0,C851338379,0.0,0.0,1,0
356,PAYMENT,15772.25,C1589736489,102642.0,86869.75,M169118409,0.0,0.0,0,0
461,TRANSFER,6273660.45,C1269763321,6273660.45,0.0,C7990337,0.0,0.0,1,0
7,PAYMENT,7502.58,C1535371604,182.0,0.0,M491672911,0.0,0.0,0,0
65,TRANSFER,1282971.57,C1175896731,1282971.57,0.0,C1714931087,0.0,0.0,1,0
456,TRANSFER,38180.99,C556813703,38180.99,0.0,C1076802652,0.0,0.0,1,0
226,CASH_OUT,195708.55,C556303887,195708.55,0.0,C1248449720,5705050.51,5900759.07,1,0
177,TRANSFER,382960.64,C881672878,382960.64,0.0,C5616107,0.0,0.0,1,0
689,CASH_OUT,291527.75,C1188824015,291527.75,0.0,C1048740617,0.0,291527.75,1,0
189,CASH_OUT,32830.82,C419928675,32830.82,0.0,C1441346969,1064994.15,1097824.97,1,0
514,TRANSFER,10000000.0,C642807002,15912204.0,5912204.0,C177097272,0.0,0.0,1,0
43,CASH_IN,99238.38,C2113418940,126.0,99364.38,C934303333,3916733.52,3817495.13,0,0
30,TRANSFER,109401.88,C2037269206,109401.88,0.0,C337579043,0.0,0.0,1,0
41,CASH_OUT,242520.46,C709095358,3010.0,0.0,C1508117314,0.0,242520.46,0,0
241,PAYMENT,2464.27,C433040949,34598.0,32133.73,M339661254,0.0,0.0,0,0
250,TRANSFER,1343002.08,C1100582606,1343002.08,1343002.08,C1147517658,0.0,0.0,1,1
288,CASH_OUT,28636.24,C1938848302,28636.24,0.0,C1653587362,24561.4,53197.64,1,0
42,CASH_OUT,3569720.42,C2012983997,3569720.42,0.0,C365271329,0.0,3569720.42,1,0
17,CASH_OUT,128350.26,C447584622,52545.0,0.0,C158441611,268378.35,396728.61,0,0
497,TRANSFER,141586.27,C1045717877,141586.27,0.0,C2003987697,0.0,0.0,1,0
311,TRANSFER,6558087.93,C1050618331,6558087.93,0.0,C1361886731,0.0,0.0,1,0
528,TRANSFER,2173367.35,C927887851,2173367.35,0.0,C1921605128,0.0,0.0,1,0
42,PAYMENT,13752.13,C1358338735,0.0,0.0,M547602831,0.0,0.0,0,0
464,TRANSFER,880975.83,C1991993954,880975.83,0.0,C1163515588,0.0,0.0,1,0
61,TRANSFER,332138.32,C729983243,332138.32,0.0,C246124153,0.0,0.0,1,0
284,CASH_OUT,21658.37,C1638337492,20961.0,0.0,C1074407886,0.0,21658.37,0,0
345,TRANSFER,132973.41,C1231621270,132973.41,0.0,C463737708,0.0,0.0,1,0
308,CASH_IN,222673.14,C736307155,12917863.95,13140537.08,C576968344,2539458.48,2316785.35,0,0
323,TRANSFER,25761.04,C1899367925,25761.04,0.0,C2085710932,0.0,0.0,1,0
137,TRANSFER,1265379.37,C272782184,1265379.37,0.0,C804016361,0.0,0.0,1,0
291,CASH_OUT,1185157.78,C1347068790,1185157.78,0.0,C726467776,0.0,1185157.78,1,0
255,CASH_OUT,38223.11,C687551881,38223.11,0.0,C1460854172,115485.32,153708.43,1,0
20,TRANSFER,16614.82,C2080146129,16614.82,0.0,C748889213,0.0,0.0,1,0
136,PAYMENT,4306.54,C206013783,0.0,0.0,M604441838,0.0,0.0,0,0
332,PAYMENT,9692.81,C1041138105,49700.0,40007.19,M1998482532,0.0,0.0,0,0
325,TRANSFER,4111121.57,C1604425596,0.0,0.0,C24757012,10817520.81,14928642.38,0,0
210,PAYMENT,16639.15,C522771187,0.0,0.0,M141889631,0.0,0.0,0,0
41,PAYMENT,10717.62,C1049856289,3147.0,0.0,M153849922,0.0,0.0,0,0
453,TRANSFER,553328.24,C1285139783,553328.24,0.0,C2050267427,0.0,0.0,1,0
501,CASH_OUT,705647.68,C197049364,705647.68,0.0,C523103800,0.0,705647.68,1,0
434,CASH_OUT,2040374.55,C1606056333,2040374.55,0.0,C2110335244,50729.93,2091104.48,1,0
325,CASH_OUT,36151.2,C493374396,0.0,0.0,C350695523,887111.15,923262.35,0,0
12,DEBIT,58992.1,C254996077,55911.0,0.0,C1282235415,4829207.11,4888199.21,0,0
58,CASH_OUT,456745.18,C325643180,456745.18,0.0,C1138806458,0.0,456745.18,1,0
466,CASH_OUT,4364760.42,C821777202,4364760.42,0.0,C1421637972,91395.98,4456156.41,1,0
35,CASH_OUT,136983.26,C1036592129,136983.26,0.0,C133256042,0.0,136983.26,1,0
528,CASH_OUT,501101.41,C658485772,501101.41,0.0,C1576836568,561058.61,1062160.03,1,0
578,TRANSFER,60633.76,C1782791756,60633.76,0.0,C2094676196,0.0,0.0,1,0
345,TRANSFER,5043500.09,C1007678723,0.0,0.0,C1338927848,19794663.42,24838163.51,0,0
372,CASH_IN,589971.23,C1793198524,26852.0,616823.23,C501670746,466706.07,0.0,0,0
259,CASH_OUT,144159.55,C1088810526,0.0,0.0,C1966136406,337408.35,481567.9,0,0
400,PAYMENT,23758.3,C586187647,31282.0,7523.7,M1275028572,0.0,0.0,0,0
717,TRANSFER,2624422.62,C637096336,2624422.62,0.0,C1127132914,0.0,0.0,1,0
412,CASH_OUT,2425164.58,C136293883,2425164.58,0.0,C1901947774,946807.93,3371972.51,1,0
663,TRANSFER,25472.32,C884847984,25472.32,0.0,C1136166094,0.0,0.0,1,0
18,PAYMENT,10307.63,C2053171858,0.0,0.0,M944682979,0.0,0.0,0,0
436,CASH_OUT,842554.02,C395534351,842554.02,0.0,C356600887,510821.19,1353375.21,1,0
156,CASH_OUT,38432.33,C1327204726,0.0,0.0,C2127339974,958076.96,996509.29,0,0
54,CASH_OUT,1350574.58,C414078193,1350574.58,0.0,C907833742,2925591.98,4276166.57,1,0
43,PAYMENT,8687.63,C1329946589,0.0,0.0,M1954045357,0.0,0.0,0,0
588,TRANSFER,187128.57,C1978188091,187128.57,0.0,C2119788875,0.0,0.0,1,0
686,CASH_OUT,107732.98,C110351076,107732.98,0.0,C1517484697,459838.99,567571.96,1,0
209,TRANSFER,1516823.73,C117228585,1516823.73,0.0,C750076858,0.0,0.0,1,0
179,PAYMENT,8698.71,C1835402363,0.0,0.0,M1691620011,0.0,0.0,0,0
37,CASH_OUT,503793.25,C1260832016,503793.25,0.0,C930580526,10096055.39,10599848.64,1,0
200,TRANSFER,54380.21,C910554500,54380.21,0.0,C1125661425,0.0,0.0,1,0
170,CASH_OUT,871893.15,C776075442,871893.15,0.0,C505864940,25841898.08,26713791.23,1,0
400,PAYMENT,37017.96,C489640246,20988.0,0.0,M882006832,0.0,0.0,0,0
355,CASH_OUT,5338162.8,C1742651298,5338162.8,0.0,C866531579,181895.58,5520058.37,1,0
186,CASH_OUT,56668.08,C1090894320,10030.0,0.0,C684948501,800933.54,857601.62,0,0
694,TRANSFER,174107.36,C1167176851,174107.36,0.0,C1633521068,0.0,0.0,1,0
327,CASH_IN,371005.77,C96969099,33863.0,404868.77,C129659176,222731.25,0.0,0,0
282,CASH_OUT,181647.66,C456239358,181647.66,0.0,C444447676,159001.95,340649.62,1,0
392,TRANSFER,542393.87,C1019069883,542393.87,0.0,C899985464,0.0,0.0,1,0
241,CASH_OUT,470956.59,C1792382836,470956.59,0.0,C1834120741,0.0,470956.59,1,0
43,TRANSFER,1222593.73,C263338571,18034.0,0.0,C1370207725,574787.17,2278005.87,0,0
250,PAYMENT,24423.02,C2052829442,6232.0,0.0,M1492865556,0.0,0.0,0,0
629,TRANSFER,19527.35,C1230919219,19527.35,0.0,C419372717,0.0,0.0,1,0
212,CASH_OUT,0.0,C1510987794,0.0,0.0,C1696624817,0.0,0.0,1,0
139,PAYMENT,7317.44,C150352435,0.0,0.0,M1157908268,0.0,0.0,0,0
390,CASH_OUT,964544.37,C1623372481,964544.37,0.0,C1813204212,0.0,964544.37,1,0
408,CASH_OUT,429257.45,C1398344547,429257.45,0.0,C1687751044,0.0,429257.45,1,0
207,PAYMENT,140.11,C564095542,0.0,0.0,M1901941042,0.0,0.0,0,0
327,CASH_OUT,185238.61,C935134354,185238.61,0.0,C939313752,37287.36,222525.97,1,0
18,TRANSFER,435404.27,C1288132816,53536.0,0.0,C2091110549,918592.79,1353997.06,0,0
722,TRANSFER,21960.02,C1438426689,21960.02,0.0,C213308373,0.0,0.0,1,0
72,CASH_OUT,3786438.03,C1706727269,3786438.03,0.0,C98727471,84013.26,3870451.29,1,0
522,CASH_OUT,1752606.15,C1351380996,1752606.15,0.0,C1325425132,0.0,1752606.15,1,0
162,PAYMENT,7726.5,C424301278,200215.29,192488.78,M1113227968,0.0,0.0,0,0
14,CASH_OUT,113154.51,C567063217,2847.15,0.0,C357889099,623805.07,1779534.8,0,0
296,CASH_OUT,5591414.49,C1864175867,5591414.49,0.0,C556373412,686963.07,6278377.55,1,0
330,TRANSFER,1031608.37,C1371377403,1031608.37,0.0,C1639950711,0.0,0.0,1,0
89,TRANSFER,268230.43,C163362068,268230.43,0.0,C2101762472,0.0,0.0,1,0
18,CASH_OUT,289994.94,C269214110,2527.0,0.0,C781181997,319171.9,256198.21,0,0
524,PAYMENT,32775.7,C298806230,85903.08,53127.38,M1308158948,0.0,0.0,0,0
171,TRANSFER,6501296.36,C612440112,6501296.36,0.0,C1415278169,0.0,0.0,1,0
306,CASH_OUT,79361.05,C1277677435,41055.0,0.0,C1569358136,88108.92,167469.96,0,0
426,TRANSFER,515453.7,C127648288,239.0,0.0,C298512902,9914948.13,10430401.83,0,0
615,TRANSFER,75113.49,C1914910500,75113.49,0.0,C933913853,0.0,0.0,1,0
253,CASH_OUT,690510.31,C1587643191,690510.31,0.0,C1346914355,53206.61,743716.92,1,0
365,CASH_OUT,916644.03,C673817136,916644.03,0.0,C2054229425,2026.9,918670.94,1,0
277,CASH_OUT,66897.67,C5219921,10760.0,0.0,C872906354,3279568.52,3346466.19,0,0
703,TRANSFER,13024.95,C641545226,13024.95,0.0,C1380751348,0.0,0.0,1,0
327,TRANSFER,16608538.12,C1168319124,0.0,0.0,C228481895,98163059.6,114771597.71,0,0
375,PAYMENT,2628.94,C559499362,0.0,0.0,M1957392145,0.0,0.0,0,0
378,PAYMENT,15218.92,C1539982250,0.0,0.0,M2106687117,0.0,0.0,0,0
281,CASH_OUT,2554662.97,C606408866,2554662.97,0.0,C1601170327,2399641.18,4954304.15,1,0
347,CASH_IN,74595.59,C1434748031,10236939.6,10311535.19,C1567196859,762141.45,687545.85,0,0
658,TRANSFER,1641792.79,C13225797,1641792.79,0.0,C600757779,0.0,0.0,1,0
208,CASH_OUT,3864609.52,C1819780658,3864609.52,0.0,C1742930465,0.0,3864609.52,1,0
68,CASH_OUT,157494.6,C961780738,157494.6,0.0,C1786351253,509029.31,666523.92,1,0
281,CASH_OUT,556720.82,C1521556505,556720.82,0.0,C1224252499,2525193.48,3081914.29,1,0
46,CASH_OUT,71372.0,C313736303,71372.0,0.0,C935310781,613464.04,684836.04,1,0
400,CASH_OUT,24190.87,C2035568567,0.0,0.0,C510535374,2648201.75,2672392.61,0,0
253,PAYMENT,10595.29,C1336620047,0.0,0.0,M2001635018,0.0,0.0,0,0
456,TRANSFER,585396.14,C732924093,585396.14,0.0,C1550431717,0.0,0.0,1,0
691,CASH_OUT,612241.76,C540703512,612241.76,0.0,C1639525130,1016395.64,1628637.4,1,0
232,PAYMENT,7696.83,C416509308,772567.32,764870.49,M1348744997,0.0,0.0,0,0
328,TRANSFER,43814.15,C1204866352,43814.15,0.0,C16371707,0.0,0.0,1,0
71,TRANSFER,2949339.09,C866984681,2949339.09,0.0,C1857536723,0.0,0.0,1,0
58,CASH_OUT,7108914.22,C993318150,7108914.22,0.0,C73690456,0.0,7108914.22,1,0
494,CASH_OUT,7078157.11,C151517061,7078157.11,0.0,C51144678,6398391.47,13476548.58,1,0
694,CASH_OUT,71729.96,C1502070032,71729.96,0.0,C2082391847,604151.3,675881.26,1,0
54,TRANSFER,438224.6,C163085808,438224.6,0.0,C652285552,0.0,0.0,1,0
401,CASH_IN,106681.4,C1661465294,4284871.87,4391553.26,C1548099379,187693.33,338962.49,0,0
132,TRANSFER,768520.15,C1484143293,768520.15,0.0,C1982144545,0.0,0.0,1,0
379,CASH_OUT,57954.35,C98283715,14476.0,0.0,C648389272,381446.29,439400.64,0,0
352,TRANSFER,1962548.46,C139606427,1962548.46,0.0,C2082743623,0.0,0.0,1,0
462,TRANSFER,167743.93,C579573451,167743.93,0.0,C987393521,0.0,0.0,1,0
183,PAYMENT,16621.05,C1252484786,144.0,0.0,M1987309739,0.0,0.0,0,0
210,CASH_OUT,94431.98,C625726422,94431.98,0.0,C793233839,253005.72,347437.7,1,0
323,CASH_OUT,251152.15,C831279265,0.0,0.0,C100733148,6102428.42,6353580.57,0,0
94,PAYMENT,9822.54,C780656207,78059.0,68236.46,M1947905383,0.0,0.0,0,0
206,CASH_OUT,998110.47,C947925453,998110.47,0.0,C183582904,24296349.9,25294460.38,1,0
594,DEBIT,1618.3,C1539128039,0.0,0.0,C1189864401,61033.72,62652.02,0,0
380,CASH_OUT,330218.85,C612855677,330218.85,0.0,C18175178,3257136.04,3587354.89,1,0
712,TRANSFER,135977.23,C784866685,135977.23,0.0,C1057245798,0.0,0.0,1,0
732,TRANSFER,311832.17,C65054182,311832.17,0.0,C833307608,0.0,0.0,1,0
147,CASH_OUT,489514.32,C796773856,489514.32,0.0,C27593268,0.0,489514.32,1,0
395,PAYMENT,18435.26,C1111582892,150058.0,131622.74,M65596977,0.0,0.0,0,0
194,TRANSFER,21741.36,C522310977,21741.36,0.0,C11945612,0.0,0.0,1,0
646,CASH_OUT,10000000.0,C51318897,10000000.0,0.0,C259016801,0.0,10000000.0,1,0
188,PAYMENT,3113.1,C170556372,0.0,0.0,M1214412758,0.0,0.0,0,0
399,CASH_OUT,205170.29,C1048601853,205170.29,0.0,C1408847191,12555586.13,12760756.42,1,0
272,CASH_OUT,253672.83,C1723448657,253672.83,0.0,C413656586,0.0,253672.83,1,0
299,PAYMENT,17182.98,C1909445145,15759.0,0.0,M649845171,0.0,0.0,0,0
188,CASH_IN,78226.77,C526441868,2067695.94,2145922.71,C1356785954,821920.7,743693.93,0,0
648,TRANSFER,27584.17,C728363232,27584.17,0.0,C2023858069,0.0,0.0,1,0
6,TRANSFER,216422.0,C666642000,216422.0,0.0,C1315078366,0.0,0.0,1,0
498,TRANSFER,142791.28,C2091936123,142791.28,0.0,C843542552,0.0,0.0,1,0
325,CASH_OUT,152542.53,C1956329245,0.0,0.0,C308052290,283031.23,435573.76,0,0
249,TRANSFER,299298.5,C1854457875,299298.5,0.0,C683162403,0.0,0.0,1,0
296,TRANSFER,5591414.49,C68688915,5591414.49,0.0,C1379652013,0.0,0.0,1,0
38,PAYMENT,9270.41,C730616772,98774.03,89503.63,M331943759,0.0,0.0,0,0
130,CASH_IN,109838.6,C846114793,13375310.68,13485149.28,C534199343,132480.85,22642.25,0,0
369,PAYMENT,12152.22,C1877304835,30706.0,18553.78,M1502562542,0.0,0.0,0,0
307,PAYMENT,14528.12,C769032998,497921.0,483392.88,M17043221,0.0,0.0,0,0
554,CASH_OUT,10000000.0,C2099173172,10000000.0,0.0,C497323053,239962.98,10239962.98,1,0
9,PAYMENT,23279.4,C922841184,110260.95,86981.55,M1089534032,0.0,0.0,0,0
186,CASH_OUT,548654.93,C79454502,0.0,0.0,C1136256248,1502977.86,2139311.1,0,0
252,CASH_OUT,223755.36,C1409066339,1255.0,0.0,C1764224895,28342.45,252097.81,0,0
172,TRANSFER,976830.22,C2027508914,976830.22,0.0,C1907001338,0.0,0.0,1,0
141,CASH_OUT,114415.4,C407204870,80314.55,0.0,C1204152798,763789.3,878204.7,0,0
30,CASH_OUT,236947.25,C474899128,236947.25,0.0,C116505755,70084.28,307031.53,1,0
322,PAYMENT,13808.46,C1293271809,8105.0,0.0,M1634760345,0.0,0.0,0,0
734,TRANSFER,1810044.85,C1987403065,1810044.85,0.0,C846200321,0.0,0.0,1,0
191,PAYMENT,3401.02,C1712789498,459105.0,455703.98,M1895690267,0.0,0.0,0,0
346,CASH_OUT,104409.47,C50353788,0.0,0.0,C400379412,495846.88,600256.34,0,0
324,CASH_OUT,153719.29,C339311411,0.0,0.0,C1481736209,182664.52,336383.81,0,0
186,PAYMENT,14519.24,C389536388,12029.0,0.0,M987484112,0.0,0.0,0,0
504,TRANSFER,219278.81,C1107477281,219278.81,0.0,C1615965100,0.0,0.0,1,0
661,TRANSFER,2140888.35,C341573287,2140888.35,0.0,C1419097479,0.0,0.0,1,0
93,CASH_OUT,53501.65,C889469286,51336.0,0.0,C14964801,1993593.77,2047095.42,0,0
563,PAYMENT,7310.69,C1647916528,0.0,0.0,M341878225,0.0,0.0,0,0
336,CASH_IN,164452.18,C1521135920,2420800.0,2585252.18,C2119738619,1391029.03,1226576.86,0,0
632,TRANSFER,480404.03,C1962729026,480404.03,0.0,C1853051693,0.0,0.0,1,0
416,PAYMENT,2524.89,C145938234,0.0,0.0,M1947954646,0.0,0.0,0,0
229,CASH_IN,235678.25,C214275488,185883.0,421561.25,C636746350,432888.07,197209.82,0,0
325,TRANSFER,121270.96,C1876093959,15391.0,0.0,C2055980315,369102.49,490373.45,0,0
372,CASH_IN,138347.91,C1010043716,7791549.83,7929897.74,C1990223135,791259.5,652911.58,0,0
249,PAYMENT,10790.97,C1417891425,0.0,0.0,M734937640,0.0,0.0,0,0
142,TRANSFER,78810.3,C168746534,78810.3,0.0,C717942686,0.0,0.0,1,0
103,TRANSFER,1254092.1,C159727303,1254092.1,0.0,C1989484801,0.0,0.0,1,0
17,CASH_OUT,370972.77,C882525903,190785.36,0.0,C1886240972,418696.85,1069295.99,0,0
51,CASH_OUT,339275.64,C433192438,339275.64,0.0,C1002469873,1481576.03,1820851.68,1,0
397,PAYMENT,2222.75,C774648557,0.0,0.0,M2041115121,0.0,0.0,0,0
723,CASH_OUT,457359.64,C477094811,457359.64,0.0,C88386120,160042.8,617402.44,1,0
732,CASH_OUT,249365.63,C1261928380,249365.63,0.0,C1342636720,0.0,249365.63,1,0
8,CASH_OUT,1996.17,C858959216,1996.17,0.0,C864078397,2559.74,4555.92,1,0
201,PAYMENT,13012.71,C2064963497,253109.0,240096.29,M415506919,0.0,0.0,0,0
382,CASH_OUT,146618.61,C9617958,43980.0,0.0,C19043822,0.0,146618.61,0,0
141,PAYMENT,17640.37,C27420187,0.0,0.0,M1969685851,0.0,0.0,0,0
348,CASH_IN,178381.27,C629808309,11477.0,189858.27,C619686723,106870.96,0.0,0,0
59,CASH_OUT,1367340.03,C954658479,1367340.03,0.0,C845870432,296833.6,1664173.63,1,0
394,CASH_OUT,234435.72,C162470874,20909.0,0.0,C426600318,0.0,234435.72,0,0
461,CASH_OUT,227955.85,C1180847965,227955.85,0.0,C217315121,2560547.71,2788503.56,1,0
28,TRANSFER,491517.77,C1029198062,491517.77,0.0,C1534111155,0.0,0.0,1,0
480,CASH_OUT,181104.66,C1368229796,181104.66,0.0,C491258942,205812.52,386917.18,1,0
621,TRANSFER,6961359.11,C1508375494,6961359.11,0.0,C1926498951,0.0,0.0,1,0
330,CASH_OUT,149378.86,C1116149303,0.0,0.0,C1582135531,928617.91,1077996.77,0,0
683,TRANSFER,73929.99,C730317157,73929.99,0.0,C343919931,0.0,0.0,1,0
194,TRANSFER,2942177.94,C1416798021,2942177.94,0.0,C1082370517,0.0,0.0,1,0
375,PAYMENT,26850.51,C1837430211,0.0,0.0,M1201720563,0.0,0.0,0,0
133,CASH_OUT,112488.65,C211157943,0.0,0.0,C1310647514,1317100.06,1429588.71,0,0
461,TRANSFER,226689.16,C1210027591,226689.16,0.0,C673284647,0.0,0.0,1,0
34,CASH_IN,199196.86,C905278572,0.0,199196.86,C664324421,1533524.79,1334327.93,0,0
133,PAYMENT,2061.96,C25684204,0.0,0.0,M166186589,0.0,0.0,0,0
578,CASH_OUT,118106.94,C984782155,118106.94,0.0,C1461492607,1908450.58,2026557.52,1,0
508,CASH_OUT,350233.08,C2139196557,350233.08,0.0,C1438967690,39341.87,389574.95,1,0
15,PAYMENT,7329.14,C998884421,24631.0,17301.86,M1953067789,0.0,0.0,0,0
421,CASH_OUT,5455965.86,C925348777,5455965.86,0.0,C1734033789,0.0,5455965.86,1,0
262,TRANSFER,2914653.69,C767295910,2914653.69,0.0,C258732542,0.0,0.0,1,0
59,TRANSFER,1367340.03,C453950944,1367340.03,0.0,C1875884022,0.0,0.0,1,0
135,PAYMENT,5261.12,C1615983131,0.0,0.0,M1906355133,0.0,0.0,0,0
613,TRANSFER,1005365.24,C240430551,1005365.24,0.0,C541074037,0.0,0.0,1,0
161,TRANSFER,538428.86,C1222822414,538428.86,0.0,C482115105,0.0,0.0,1,0
18,TRANSFER,1102133.9,C590103740,1102133.9,0.0,C1610372134,0.0,746575.95,1,0
333,PAYMENT,27881.82,C1800538507,21888.0,0.0,M1934823163,0.0,0.0,0,0
208,CASH_OUT,164519.7,C85662089,164519.7,0.0,C364970868,0.0,164519.7,1,0
239,CASH_OUT,365192.92,C801707412,125.91,0.0,C1056483987,1078978.78,1444171.7,0,0
546,CASH_OUT,105097.16,C1066191297,105097.16,0.0,C1432077169,1965333.76,2070430.91,1,0
398,CASH_OUT,458532.17,C1373084461,10794.0,0.0,C1841122655,0.0,458532.17,0,0
401,PAYMENT,23984.98,C1003141747,1646.0,0.0,M154888330,0.0,0.0,0,0
305,CASH_OUT,144684.42,C1081869102,2557.0,0.0,C1258452031,46806.72,191491.14,0,0
385,CASH_OUT,627088.33,C1637164849,627088.33,0.0,C1984867155,594476.39,1221564.72,1,0
496,TRANSFER,766151.45,C2014325113,766151.45,0.0,C432435900,0.0,0.0,1,0
13,CASH_OUT,33168.35,C297085545,13823.48,0.0,C442062693,583562.04,625645.86,0,0
250,CASH_OUT,21951.04,C1000083292,0.0,0.0,C217734242,690071.78,712022.82,0,0
398,PAYMENT,3867.77,C1731250887,20187.0,16319.23,M1800599299,0.0,0.0,0,0
226,CASH_OUT,71781.04,C922670542,385610.89,313829.85,C1872274431,895523.64,967304.68,0,0
276,CASH_IN,69400.72,C1702215534,3831453.35,3900854.08,C303902445,4637700.57,4568299.85,0,0
181,CASH_OUT,293709.22,C2021632333,0.0,0.0,C1644552566,1075197.26,1368906.48,0,0
210,TRANSFER,89313.84,C320613343,53066.63,0.0,C1851422207,310396.51,399710.35,0,0
322,TRANSFER,71329.73,C216292279,71329.73,0.0,C1773862727,0.0,0.0,1,0
231,CASH_IN,34117.3,C1699447008,23046461.59,23080578.89,C1538319522,56186.76,22069.46,0,0
102,CASH_OUT,656118.37,C1063463883,656118.37,0.0,C268277254,161482.64,817601.02,1,0
258,CASH_OUT,77306.05,C1955169475,0.0,0.0,C1759392043,258064.27,335370.31,0,0
724,CASH_OUT,501425.84,C1112202399,501425.84,0.0,C1546219364,0.0,501425.84,1,0
660,CASH_OUT,51725.86,C659685895,51725.86,0.0,C846863842,31743.54,83469.4,1,0
284,TRANSFER,164502.06,C1521362379,164502.06,0.0,C951883743,0.0,0.0,1,0
181,CASH_OUT,955505.54,C2094567574,955505.54,0.0,C1388436257,466930.46,1422436.0,1,0
521,CASH_OUT,27483.79,C744746510,27483.79,0.0,C1563109259,66220.65,93704.43,1,0
180,CASH_OUT,55835.37,C1851192692,0.0,0.0,C1536161575,1249477.06,1305312.43,0,0
401,CASH_OUT,1806516.34,C1142691202,1806516.34,0.0,C1363990077,0.0,1806516.34,1,0
306,CASH_IN,290041.74,C1161729910,61330.0,351371.74,C1226751378,4712673.33,4422631.59,0,0
373,CASH_OUT,85458.39,C1895329956,105580.0,20121.61,C928080717,2535980.65,2621439.04,0,0
227,CASH_IN,142475.09,C375306733,24668424.7,24810899.79,C868123531,528241.33,385766.24,0,0
157,TRANSFER,813775.73,C798159363,813775.73,0.0,C808528635,0.0,39888.47,1,0
728,TRANSFER,6322399.97,C1838430036,6322399.97,0.0,C432858723,0.0,0.0,1,0
68,TRANSFER,2026529.56,C607970446,2026529.56,0.0,C1306842666,0.0,0.0,1,0
483,TRANSFER,526119.49,C701300416,526119.49,0.0,C2001415186,0.0,0.0,1,0
252,PAYMENT,10232.01,C707207277,5050.0,0.0,M745009225,0.0,0.0,0,0
235,TRANSFER,2684260.67,C1730345649,2684260.67,0.0,C1466122025,0.0,0.0,1,0
